,region_id,region_type_id,region_name,region_type,period_begin,period_end,duration,total_homes_sold,total_homes_sold_yoy,average_homes_sold,average_homes_sold_yoy,total_homes_sold_with_price_drops,total_homes_sold_with_price_drops_yoy,average_homes_sold_with_price_drops,average_homes_sold_with_price_drops_yoy,percent_homes_sold_with_price_drops,percent_homes_sold_with_price_drops_yoy,median_sale_price,median_sale_price_yoy,median_sale_ppsf,median_sale_ppsf_yoy,median_days_to_close,median_days_to_close_yoy,price_drops,price_drops_yoy,percent_active_listings_with_price_drops,percent_active_listings_with_price_drops_yoy,pending_sales,pending_sales_yoy,median_pending_sqft,median_pending_sqft_yoy,off_market_in_two_weeks,off_market_in_two_weeks_yoy,off_market_in_one_week,off_market_in_one_week_yoy,percent_off_market_in_two_weeks,percent_off_market_in_two_weeks_yoy,percent_off_market_in_one_week,percent_off_market_in_one_week_yoy,total_new_listings,total_new_listings_yoy,average_new_listings,average_new_listings_yoy,median_new_listing_price,median_new_listing_price_yoy,median_new_listing_ppsf,median_new_listing_ppsf_yoy,inventory,inventory_yoy,total_active_listings,total_active_listings_yoy,active_listings,active_listings_yoy,age_of_inventory,age_of_inventory_yoy,homes_delisted,homes_delisted_yoy,percent_active_listings_delisted,percent_active_listings_delisted_yoy,median_active_list_price,median_active_list_price_yoy,median_active_list_ppsf,median_active_list_ppsf_yoy,average_of_median_list_price_amount,average_of_median_list_price_amount_yoy,average_of_median_offer_price_amount,average_of_median_offer_price_amount_yoy,avg_offer_to_list,avg_offer_to_list_yoy,average_sale_to_list_ratio,average_sale_to_list_ratio_yoy,median_days_on_market,median_days_on_market_yoy,pending_sales_to_sales_ratio,pending_sales_to_sales_ratio_yoy,months_of_supply,months_of_supply_yoy,average_pending_sales_listing_updates,average_pending_sales_listing_updates_yoy,percent_total_price_drops_of_inventory,percent_total_price_drops_of_inventory_yoy,percent_homes_sold_above_list,percent_homes_sold_above_list_yoy,price_drop_percent_of_old_list_price,price_drop_percent_of_old_list_price_yoy,last_updated,average_adjustment_average_homes_delisted,adjusted_average_homes_delisted,average_adjustment_average_homes_sold,adjusted_average_homes_sold,average_adjustment_average_new_listings,adjusted_average_new_listings,average_adjustment_pending_sales,adjusted_pending_sales,adjusted_average_homes_delisted_yoy,adjusted_average_homes_sold_yoy,adjusted_average_new_listings_yoy,adjusted_pending_sales_yoy
1454015,30460,-2,"Lexington, KY metro area",metro,2022-01-31,2022-02-27,4 weeks,438.0,-0.136094674556213,109.0,-0.1349206349206348,73.0,-0.27,18.0,-0.28,0.1662226742496749,-0.0410308992228158,258390.0,0.1458856721939458,143.7023342318319,0.1436158799937461,29.2,-7.3,17.0,-0.1904761904761904,0.0289976073602451,0.0016147206445812,113.0,0.036697247706422,1850.0,0.0328848193847357,83.0,0.1066666666666666,69.0,0.0952380952380953,0.7347842355733071,0.0416382233369483,0.6085519027097572,0.0288369970975743,509.0,0.0241448692152916,127.0,0.0241935483870967,281199.8,0.1574389792138299,155.4227839921165,0.1404496051819028,460.0,-0.2698412698412698,2344.0,-0.2342371773930088,586.0,-0.2339869281045751,47.7,-15.8,5.0,-0.5,0.0089799207320531,-0.0041848934669089,330772.5,0.1027727639156621,164.59495410778425,0.125775943388154,189966.666,-0.049691515757879,197500.0,0.04221635883905,1.040762825587728,0.0888640224795882,0.999630684053421,0.0137027919493293,8.0,-5.2,1.0326775864999678,0.1153341386281353,5.360125924325664,-1.0999292397272855,134.0,-0.0563380281690141,0.1478260869565217,0.0144927536231884,0.3927084406183299,0.1748445068693755,0.0465301367173012,-0.0007148742425986,2022-03-23 17:53:25,0.9594714809000524,4.797357404500263,1.004572991645811,109.4984560893934,1.0045352354088029,127.57597489691796,1.0045769687600985,113.5171974698911,-0.5202642595499738,-0.1309646342111634,0.0288385072332093,0.041442178622854
1460566,36500,-2,"Olympia, WA metro area",metro,2022-02-21,2022-03-20,4 weeks,381.0,0.0885714285714285,95.0,0.0919540229885058,35.0,0.3999999999999999,8.0,0.3333333333333332,0.0908934464875058,0.0209983451816986,493312.5,0.1612156275466416,278.1145019389427,0.1970544396212046,28.7,-4.5,6.0,-0.25,0.0250779054389155,-0.0020973200856311,102.0,-0.0467289719626168,1818.0,-0.0196818549474251,92.0,-0.031578947368421,83.0,-0.0459770114942529,0.8979511914153937,0.0073880696149494,0.8158708274091285,0.0016414884586942,409.0,-0.1316348195329086,102.0,-0.1282051282051281,489750.0,0.1844730636676945,270.8017212758052,0.1522560992254351,161.0,-0.1909547738693467,1078.0,-0.1369095276220976,269.0,-0.1378205128205127,10.6,-2.1,3.0,0.5,0.0120012949798864,0.0040586628542558,500586.2,0.1557807253128036,279.9470968724473,0.1683509176509214,530933.375,0.1456418071476737,531308.375,0.0639466833541928,1.0512812269745753,0.0095095294440796,1.0380260595249633,0.0022537204915795,5.0,0.5,1.0815181518151815,-0.1484477930584304,2.846516531117397,-0.7377440886154057,107.0,-0.0695652173913043,0.1677018633540372,-0.0081775336308873,0.6722795851013673,0.0139193824155451,0.0520132074060971,0.0065037722669865,2022-03-23 17:53:25,1.318181818181818,3.9545454545454546,1.0320874438004577,98.04830716104344,1.0116436290588968,103.18765016400748,0.9762680082512244,99.57933684162488,0.977272727272727,0.1269920363338328,-0.1180542721025001,-0.0693519921343468
1460815,48864,-2,"Wilmington, DE metro area",metro,2022-01-31,2022-02-27,4 weeks,634.0,-0.0784883720930232,158.0,-0.0813953488372093,133.0,0.1271186440677967,33.0,0.1379310344827586,0.2076731710583354,0.0382455083025637,271987.5,0.085218288524127,157.60377851860105,0.1010516261073857,29.2,-3.5,33.0,-0.1951219512195121,0.0302227398780465,-0.003642714928797,162.0,0.1095890410958904,1758.7,-0.0390667686591629,100.0,0.1764705882352941,80.0,0.1594202898550725,0.6261909758460751,0.0455975474586152,0.500548681656833,0.0272484571819807,751.0,0.0963503649635035,187.0,0.0935672514619882,271862.5,0.0362102329488649,160.54361382781866,0.0854471201838094,913.0,-0.12464046021093,4472.0,-0.0910569105691056,1118.0,-0.0910569105691056,43.2,1.0,18.0,0.1999999999999999,0.0163452400495727,0.0035609118935014,259950.0,0.0693130399012751,161.04218116429894,0.1326678331516482,374212.25,0.245436823264781,376362.25,0.2992943067877889,0.9919810585339732,0.0349546003402588,1.0026586587590072,0.0120041225248852,25.2,1.5,1.0913306402808427,0.1886720501115174,7.3146680692221615,-0.2188419994240282,231.0,-0.0869565217391304,0.1478641840087623,-0.01225086872374,0.3990926214386775,0.1040781959761671,0.060327556426395,-0.004838504100498,2022-03-23 17:53:25,0.9839927962031496,17.71187033165669,1.002028642169171,158.32052546272902,1.0516104559170232,196.6511552564833,1.0239643250299852,165.8822206548576,0.1807913554437794,-0.0795318287050638,0.1500067558858673,0.136179593526422
1462408,18140,-2,"Columbus, OH metro area",metro,2022-02-21,2022-03-20,4 weeks,1845.0,-0.1159559175850503,461.0,-0.1151631477927063,212.0,-0.3248407643312102,53.0,-0.3205128205128204,0.1142988356635462,-0.0336056482491666,296955.0,0.1986505266990419,168.70871849878324,0.165379126042239,0.0,0.0,57.0,-0.0806451612903226,0.0169802798643423,0.0008311932748832,441.0,-0.015625,1672.6,0.011551254913819,147.0,0.2352941176470588,123.0,0.2058823529411764,0.3341161941949207,0.067893194591609,0.2809233804785251,0.0528585555332297,2206.0,-0.0815986677768526,551.0,-0.0816666666666666,292768.7,0.121517198052458,166.72509508535327,0.1451657620201856,2854.0,-0.1298780487804878,13528.0,-0.1186970684039088,3382.0,-0.1185822256971592,25.5,-1.2,28.0,-0.1999999999999999,0.0083431691324379,-0.000792774531154,302997.5,0.1142174212824638,171.88540489935554,0.1468135704371136,343174.0,0.0650548938976607,338083.333,-0.1218044470420157,0.9969925557728344,-0.0236799188039664,1.03373285557676,0.0179087358220579,33.5,-2.5,0.9592362271493816,0.0931751964933227,7.375156194514306,-0.0498257780000015,617.0,-0.0252764612954186,0.0805886475122634,0.0049788914147025,0.5708794081773064,0.0788944528070354,0.0507038614359657,0.0086620841241786,2022-03-23 17:53:25,0.8759449431136687,24.526458407182727,1.0256376757304269,472.8189685117268,1.0380628283798234,571.9726184372827,1.0281004551959587,453.3923007414179,-0.2992440455090649,-0.092477987501484,-0.0467123026045288,0.0120363855835221
1464748,42020,-2,"San Luis Obispo, CA metro area",metro,2022-02-14,2022-03-13,4 weeks,232.0,-0.2817337461300309,58.0,-0.275,28.0,-0.5333333333333333,7.0,-0.5333333333333333,0.1226089649410883,-0.0650737680070678,827500.0,0.17667970138642,484.0809757483197,0.1737283005515439,26.1,-4.0,10.0,-0.3333333333333333,0.0301793367551657,0.0003902673242864,54.0,-0.25,1597.2,-0.0517128777533693,38.0,-0.1363636363636363,27.0,-0.15625,0.709360421627239,0.0909361959256791,0.5051407232300392,0.0583065054809306,296.0,-0.1661971830985915,74.0,-0.159090909090909,855350.0,0.1883987495658214,494.82052668404816,0.1808421468459307,293.0,-0.3040380047505938,1434.0,-0.2987775061124694,358.0,-0.299412915851272,26.7,-7.3,4.0,-0.4285714285714286,0.0115977661673269,-0.0034671011276321,925375.0,0.150284346934336,502.0202144196844,0.1563651446743381,887999.75,-0.1739537209302325,863000.0,-0.1972093023255814,0.9965764287870262,-0.0430780666978578,1.0331397702659089,0.0346098866133146,15.8,-12.2,0.950744917850181,0.0515281975430732,6.208170089975897,-0.1326593334216754,83.0,-0.2905982905982905,0.1467576791808873,0.0018645675419324,0.6198866418920865,0.2067482883304905,0.062115522598723,0.0074887496008541,2022-03-23 17:53:25,0.8752585377585377,3.501034151034151,0.999755685856432,57.98582977967306,1.011069829749044,74.81916740142925,1.0315211483960722,55.7021420133879,-0.4998522641379784,-0.2751771277540866,-0.1497821886201221,-0.2263591387029458
1473617,45540,-2,"The Villages, FL metro area",metro,2022-02-07,2022-03-06,4 weeks,146.0,-0.284313725490196,36.0,-0.2941176470588234,36.0,-0.5555555555555555,9.0,-0.55,0.2446214596949891,-0.1663964259281596,375987.5,0.4128229215594174,236.0192740994267,0.283950760038752,34.1,0.0,11.0,-0.65625,0.0579076498485573,-0.0313764389554838,47.0,0.0,1565.3,-0.0043887546113726,33.0,0.2692307692307691,27.0,0.4210526315789473,0.7117455956741671,0.1346463385690552,0.5849993843691322,0.1597607958694196,201.0,-0.0195121951219512,50.0,-0.0196078431372549,382462.5,0.313376185073364,257.0797910567352,0.3354973826232838,153.0,-0.4882943143812709,817.0,-0.4423208191126279,204.0,-0.4426229508196721,30.0,-15.1,2.0,-0.5,0.0110404544609171,-0.001871532045662,402800.0,0.3576002696326254,250.5545521532519,0.3228083079719035,695000.0,1.1487092286288454,705000.0,1.2778675282714054,1.014388489208633,0.0555180210604935,1.0042671539453756,0.031630155447597,12.8,-23.5,1.4082244008714595,0.3746472762417034,6.044117647058824,-2.1784199469261374,52.0,-0.2352941176470588,0.3071895424836601,-0.127593066211992,0.3546432461873638,0.2709197328585873,0.0404649823145472,0.0039661574685348,2022-03-23 17:53:25,0.9143772893772893,1.8287545787545787,1.0032268578878747,36.11616688396349,1.0119033013769856,50.59516506884928,1.00101585868277,47.04774535809018,-0.5428113553113552,-0.2918398650203236,-0.0079379398264848,0.0010158586827699
1474428,31540,-2,"Madison, WI metro area",metro,2022-01-31,2022-02-27,4 weeks,446.0,-0.1185770750988142,111.0,-0.119047619047619,77.0,-0.1630434782608695,19.0,-0.1739130434782608,0.1709070089626045,-0.0178015998682445,360437.5,0.2135942760942761,197.3830114169921,0.2146148776999636,2.2,2.2,12.0,-0.1999999999999999,0.0113738189110975,0.0021325975156588,100.0,-0.1150442477876105,1723.3,-0.0121524792204069,40.0,0.1428571428571427,26.0,0.1304347826086955,0.405017006802721,0.0805026229486909,0.2672524565381708,0.0480828716785738,577.0,-0.2447643979057592,144.0,-0.2460732984293193,356500.0,0.0365445182059667,190.92463114537367,0.0963873088918352,982.0,-0.330150068212824,4486.0,-0.3097399599938451,1121.0,-0.3097290640394089,36.3,-0.5,5.0,0.0,0.0046739839709267,0.0011137826888138,374962.5,0.0640267650777031,197.94056775292228,0.1204520382097031,479133.333,0.0418206849315068,471666.666,0.0255852707110242,0.9164743360933708,-0.083525663906629,1.0110509038385818,0.0112958252700376,52.7,-7.1,0.9236224296731448,-0.0131695800454296,10.348567738898296,-3.703951634891295,158.0,-0.1318681318681318,0.0519348268839103,0.0110071324773619,0.3961246076715787,0.0127843236133159,0.0501349390231357,0.0064523491786818,2022-03-23 17:53:25,0.983743042671614,4.918715213358071,1.0004576597101764,111.05080022782958,1.0161609630080173,146.32717867315446,1.0035658357090278,100.3565835709028,-0.0162569573283859,-0.1186444426362731,-0.2338891168944792,-0.111888640965462
1474450,21340,-2,"El Paso, TX metro area",metro,2022-02-14,2022-03-13,4 weeks,785.0,0.0753424657534247,196.0,0.0769230769230768,69.0,-0.1785714285714286,17.0,-0.1904761904761904,0.0874542436369626,-0.0271544696708456,225243.7,0.1888262512845226,128.22437732360197,0.1654765340407169,36.5,-1.6,17.0,-0.2272727272727272,0.0133883725129289,0.0023475668824533,179.0,0.028735632183908,1736.5,0.0011530700490054,114.0,0.1067961165048543,86.0,0.0238095238095237,0.6359655452954805,0.040497991632072,0.4778834829883577,-0.0089148544442495,859.0,-0.0957894736842105,214.0,-0.0970464135021097,236456.2,0.2034925563048735,132.87604511224714,0.1502832382260634,1108.0,-0.3858093126385809,5317.0,-0.3485665278118108,1329.0,-0.3485294117647058,39.5,-21.8,23.0,-0.2068965517241379,0.0172505508642427,0.0027840207092097,265095.6,0.1514016191121072,141.86635299730864,0.1482018666565969,214487.375,-0.3226714459424662,222500.0,-0.3010471196869603,1.0338827000357855,0.0296091957622812,1.010982248061412,0.0141949161459938,18.3,-6.0,0.917960622526383,-0.0495892672520136,6.925549321373,-4.432968198060808,190.0,-0.1517857142857143,0.0640794223826714,0.0141902871276825,0.4753706264237257,0.1640260195474446,0.0609599870848865,0.0139703291722263,2022-03-23 17:53:25,0.9189815130477268,21.13657480009772,1.0086577810546713,197.69692508671557,1.0159006702497575,217.40274343344808,1.0272236066537277,183.87302559101727,-0.2711525931000786,0.0862468411357997,-0.0826888462723708,0.0567415263851567
1489415,38900,-2,"Portland, OR metro area",metro,2022-02-14,2022-03-13,4 weeks,2755.0,-0.0483592400690846,688.0,-0.0484094052558783,302.0,-0.1564245810055865,75.0,-0.1573033707865169,0.1095770485723276,-0.0145231577650099,535250.0,0.1316067653276955,303.5307762976431,0.1821565999868033,30.2,-3.8,96.0,0.2151898734177215,0.0349730206231984,0.0104851881715812,716.0,0.0437317784256558,1822.7,-0.0062697633845818,589.0,0.088724584103512,513.0,0.08,0.822074350767326,0.0391861151152209,0.7155113578260492,0.0323240855699489,3267.0,-0.0413732394366197,816.0,-0.0422535211267606,540725.0,0.1384283383335964,303.66326794698693,0.1685916157290183,1939.0,-0.2108262108262107,11006.0,-0.148867063645503,2751.0,-0.1488242574257425,18.0,-8.199999999999998,57.0,0.5405405405405405,0.020747439019415,0.0092919485427376,565225.0,0.1322049176223145,311.7874427853226,0.1553672015234051,544862.5,0.0865739355867982,573750.0,0.1111745914315125,1.0402204217384017,0.0095143834347335,1.0342513312203652,0.0096051910597723,5.5,-0.5,1.0458421983542256,0.0911197790756486,4.015365907985739,-0.5123049835830517,820.0,0.034047919293821,0.1985559566787003,0.0687228268455705,0.5931937519531684,0.0188154536905167,0.0395890169296341,0.0008775209249274,2022-03-23 17:53:25,0.7791523483764936,44.411683857460126,1.022631199190682,703.5702650431892,1.0214438961426822,833.4982192524286,1.0065966502341712,720.7232015676667,0.2003157799313548,-0.0268737689582444,-0.0217157051027833,0.0506169119062194
1495408,19660,-2,"Deltona, FL metro area",metro,2022-02-07,2022-03-06,4 weeks,1260.0,0.0088070456365092,315.0,0.0096153846153845,222.0,-0.1716417910447761,55.0,-0.1791044776119402,0.177266545272776,-0.0357484945959487,316435.0,0.2015872563817768,200.65969536779244,0.2327001249177969,20.6,5.8,65.0,-0.1772151898734176,0.0267804917047919,-0.0009808076749929,281.0,0.0849420849420849,1561.0,-0.0271112496104705,139.0,0.2870370370370369,110.0,0.375,0.4954969269143401,0.0756405043360272,0.3912129414060043,0.0795734535750101,1443.0,0.1194724592707525,360.0,0.1180124223602483,339096.2,0.2604049621335315,212.9856610394311,0.2689705247607332,2060.0,-0.1740176423416198,9698.0,-0.151011117919986,2424.0,-0.1509632224168125,33.0,-10.7,35.0,0.3461538461538462,0.0144053892267925,0.0050243311937289,352500.0,0.2258179161373625,216.2517092314311,0.2370121959651538,359250.0,0.1322164022464686,365500.0,0.192163360628601,0.9880616605778542,-0.0192429337369184,0.9854898003028072,0.0089044421619399,30.7,-11.5,0.928154237470646,0.0775264046588489,7.996473351489558,-1.4566185372880651,450.0,-0.0131578947368421,0.1262135922330097,-0.0008914598920905,0.2818004007245466,0.1161771727933917,0.0431002114253606,-0.0012141762569457,2022-03-23 17:53:25,0.9593269752069562,33.576444132243466,1.0091321074374036,317.8766138427821,1.0314182520818636,371.31057074947086,1.06716749527368,299.8740661719041,0.2914016973939794,0.0188353007781478,0.1531384184766175,0.1578149273046489
1495649,39460,-2,"Punta Gorda, FL metro area",metro,2022-02-21,2022-03-20,4 weeks,595.0,-0.1631504922644163,148.0,-0.1638418079096045,60.0,-0.6341463414634146,15.0,-0.6341463414634146,0.102340698114,-0.129094172880218,373125.0,0.3806660499537464,228.1624190671883,0.3816204845000517,32.2,-2.3,33.0,0.1,0.0422361479655234,0.0117556491575763,168.0,-0.0344827586206896,1627.5,-0.0178625309275238,123.0,0.0884955752212388,96.0,0.0549450549450549,0.7329345719166831,0.083947955387173,0.5766306594266348,0.0530380479178866,757.0,0.0079893475366179,189.0,0.0106951871657754,389100.0,0.3289701488917906,237.07874773540803,0.3581484276910929,584.0,-0.2335958005249343,3124.0,-0.2079107505070994,781.0,-0.2079107505070994,29.2,-10.6,19.0,0.3571428571428572,0.0246385017387351,0.0096810315106459,419533.6,0.3790240775741637,243.59791778065815,0.3639221962640244,362125.0,-0.0340757535342758,369750.0,-0.0017548596112311,1.0266540844669183,0.0386572853204792,1.0105079425743084,0.0268585238757941,7.5,-16.0,1.1440329874966748,0.1550318987107896,5.322898447235407,-0.252854464616945,200.0,-0.2452830188679244,0.2260273972602739,0.068547082299644,0.4521501379146188,0.2477645871666191,0.0555652826326198,0.0189663466276409,2022-03-23 17:53:25,0.8227915765154961,15.633039953794428,1.0336708987973746,152.98329302201145,1.0436720983526293,197.25402658864687,0.9544262420389378,160.34360866254156,0.1166457109853162,-0.135687610045133,0.0548343667842079,-0.0784850076865427
1499777,36260,-2,"Ogden, UT metro area",metro,2022-02-14,2022-03-13,4 weeks,611.0,-0.0907738095238095,152.0,-0.0952380952380952,76.0,0.5510204081632653,19.0,0.5833333333333331,0.1243485383353363,0.0526350980532682,462815.8,0.2736588923288614,222.99122955163415,0.2477473284677114,23.5,-3.2,21.0,0.3999999999999999,0.0311530469176748,0.0104124561333398,176.0,0.1,2141.1,0.0360495499854833,132.0,0.1282051282051281,99.0,0.053191489361702,0.7478379928465356,0.015814186377177,0.5641979633069372,-0.0244589710711207,791.0,0.0518617021276595,197.0,0.0478723404255319,493600.0,0.2914281976649115,226.0447979353615,0.262174309515446,473.0,-0.1628318584070797,2691.0,-0.0905711388982763,672.0,-0.0906630581867388,13.3,-10.7,17.0,2.4,0.0249917503660404,0.0182526142822173,529237.5,0.3190952425460322,222.8349195280206,0.2475774969570585,517500.0,0.1312711771778336,497500.0,0.0407949790794979,0.96875,-0.0744044140153332,1.0278509791387336,0.0045270512630974,8.5,0.9,1.1621549529552215,0.1692392421997395,4.462829799198715,-0.151020037381925,199.0,0.0473684210526315,0.1775898520084566,0.0678553387341203,0.647600343789467,0.0352250725973182,0.0403547329267961,-0.0028000779815669,2022-03-23 17:53:25,0.8536315536315536,14.511736411736411,1.0240725387502183,155.6590258900332,2.060668683324569,405.9517306149402,2.0553938638944977,361.7493200454316,1.9023472823472825,-0.0734581792259928,1.1593177160369157,1.2609332502839474
1505053,12540,-2,"Bakersfield, CA metro area",metro,2022-02-14,2022-03-13,4 weeks,705.0,-0.0275862068965517,176.0,-0.0276243093922652,86.0,-0.6194690265486726,21.0,-0.625,0.1216782855738003,-0.1893771695953439,344750.0,0.1786324786324786,211.63328953253605,0.2177720356405028,31.6,-2.1,35.0,-0.4776119402985075,0.0319200776309677,-0.0216733104577027,174.0,-0.0279329608938547,1594.1,-0.0265632633121641,111.0,0.0277777777777776,79.0,-0.0705882352941176,0.637075449567331,0.0317736102504535,0.4555008185342016,-0.0210126134035128,854.0,-0.0747562296858071,213.0,-0.0739130434782608,359743.5,0.1998949343339586,216.6910288230561,0.1968808260017704,896.0,-0.125,4448.0,-0.1135910721402949,1112.0,-0.113237639553429,26.7,-6.3,25.0,-0.1071428571428571,0.022482663643403,-2.190857360018228e-05,350975.0,0.2266491917868065,210.81581826569916,0.2179080576233936,420800.0,-0.1314667850029411,431333.333,-0.1092755126484253,1.0252920787484403,0.0246339809940794,1.009113733174744,0.0089659188242898,13.8,-3.4,0.9955461835758768,0.0059225942998746,6.353593320182609,-0.6271075505965582,270.0,-0.0909090909090909,0.1584821428571428,-0.1042131696428571,0.5183927492832426,0.3737071474361243,0.0516500018664413,0.0047250235522329,2022-03-23 17:53:25,0.9739321892728456,24.348304731821138,1.0229185142949428,180.0336585159099,1.0118449629543675,215.52297710928028,0.986393530190464,171.63247425314077,-0.130417688149245,-0.0053389032270169,-0.0629435777857378,-0.0411593617142973
1506153,21340,-2,"El Paso, TX metro area",metro,2022-01-31,2022-02-27,4 weeks,715.0,0.0,178.0,0.0,68.0,-0.1282051282051281,17.0,-0.1052631578947368,0.0976596980756488,-0.0127744755938188,224731.2,0.1922882867970416,128.0646574309558,0.1747789118215494,38.0,1.7,19.0,-0.05,0.0145335968957336,0.0046249186252537,169.0,0.0119760479041917,1744.0,0.0304283604135893,102.0,0.0515463917525773,74.0,-0.0389610389610389,0.6021206561289671,0.0182677923930886,0.435815666697105,-0.0243515616116498,798.0,-0.2043868394815553,199.0,-0.2039999999999999,233468.7,0.1515812318885259,132.97290546387717,0.1334206534711175,1146.0,-0.3734281027884089,5424.0,-0.3440561131938565,1356.0,-0.3439767779390421,39.6,-27.4,17.0,-0.5,0.0127200369450805,-0.0037223659149089,262155.0,0.1568114885538962,140.5543468545954,0.1432592013203708,258987.5,-0.1644890716993305,263125.0,-0.1673259493670885,1.035030001967444,0.0132903261181793,1.0079554489491047,0.0112600571846688,20.3,-5.4,0.9678304379241488,0.0256671252306504,7.7009249931644606,-4.008379518113734,185.0,-0.1741071428571429,0.068935427574171,0.0241021853653137,0.4587838105263627,0.135273134326058,0.0563751435304386,0.0109535400281929,2022-03-23 17:53:25,0.9928191966441748,16.87792634295097,1.0028940839964349,178.5151469513654,1.0088027837408604,200.75175396443123,1.00220439570786,169.37254287462832,-0.5035904016779126,0.0028940839964348,-0.196992984142275,0.0142068435606486
1508616,30460,-2,"Lexington, KY metro area",metro,2022-02-21,2022-03-20,4 weeks,464.0,-0.2467532467532467,116.0,-0.2467532467532467,54.0,-0.4489795918367347,13.0,-0.4583333333333333,0.1132061909360183,-0.043503863207392,273100.7,0.1290308177907681,146.02408592951275,0.1331843981293907,28.5,-8.599999999999998,22.0,0.0476190476190476,0.0367897848735955,0.0094430663110853,137.0,0.0148148148148148,1835.6,0.006746009981901,110.0,0.0891089108910891,95.0,0.0674157303370785,0.8012002351715269,0.0590886146642578,0.6907063231823997,0.0424071299801626,619.0,-0.0897058823529411,154.0,-0.0941176470588235,292650.0,0.1465800649043067,158.24896521693964,0.1776516281850155,456.0,-0.2784810126582278,2447.0,-0.2302610883925763,611.0,-0.2304785894206549,35.5,-10.7,7.0,-0.4166666666666666,0.0122159210211986,-0.0040617111267382,339530.0,0.1244681189294021,166.63159472945176,0.1406632589552843,266466.666,-0.0308540971085651,270000.0,-0.0442477876106194,1.008363106900019,-0.0195933061046256,1.0043360738409297,0.0151959049789027,5.8,-1.9,1.1929861917316755,0.2817497020449272,5.325563469933201,0.0410907134485292,169.0,0.0119760479041917,0.1973684210526315,0.0597101932045303,0.4476439506547896,0.1509886342919638,0.0494603714392046,0.0093234347307978,2022-03-23 17:53:25,0.7886257533316356,5.520380273321449,1.088415434559059,126.25619040885088,1.036975767178179,159.69426814543957,1.0227793876470843,140.12077610765056,-0.5399683105565458,-0.1801546077347345,-0.0606219520856495,0.0379316748714855
1515960,17300,-2,"Clarksville, TN metro area",metro,2022-02-14,2022-03-13,4 weeks,595.0,0.3999999999999999,148.0,0.3962264150943395,44.0,0.3333333333333332,11.0,0.375,0.0748958819020519,-0.0007325857384478,302850.0,0.3697421981004069,165.12247094200276,0.2721070747428036,20.0,0.9,13.0,1.1666666666666663,0.0120462071758075,0.0066652449667763,113.0,0.1894736842105262,1851.2,-0.0090996681297506,54.0,0.08,43.0,0.0,0.4728407557354926,-0.0659352820869311,0.3830357142857142,-0.0785338944849337,548.0,0.0873015873015872,137.0,0.0873015873015872,308087.5,0.1437921235895069,171.46393418531557,0.2661317980169661,930.0,-0.0596562184024267,4328.0,-0.0287253141831238,1082.0,-0.0287253141831238,40.2,-9.4,6.0,-0.1428571428571429,0.0059933402015391,-0.0005145864332094,338475.0,0.1821356849733695,168.6540490014354,0.2242473064951671,437500.0,0.2760217288271538,437500.0,0.2199797831921641,1.001012292118583,-0.0331668706430541,1.0077279119551856,0.0051190950484567,35.0,5.3,0.7776034925443099,-0.1482494312698438,7.443233648388105,-3.935438095791661,194.0,0.2049689440993789,0.0559139784946236,0.0316470421953314,0.3946162542754017,0.0085029246460293,0.042277308704273,-0.0084157932315569,2022-03-23 17:53:25,0.8387475949975952,5.032485569985571,1.0213242596253471,151.15599042455136,0.991268397365274,135.80377043904255,0.9924927091636442,112.1516761354918,-0.2810734900020612,0.4259999096655788,0.077807701897163,0.1805439593209663
1517565,17300,-2,"Clarksville, TN metro area",metro,2022-01-31,2022-02-27,4 weeks,495.0,0.2252475247524752,123.0,0.2178217821782177,42.0,0.5555555555555555,10.0,0.6666666666666667,0.0881557047908406,0.0203843085979548,293875.0,0.2511974454497072,160.40044942554564,0.2327309073629795,19.5,3.8,14.0,1.0,0.0132986530419763,0.0067439763514319,100.0,0.1363636363636364,1857.2,-0.0231432779297285,50.0,-0.0196078431372549,42.0,0.0,0.5029347826086956,-0.0800043940550848,0.4230134177416786,-0.0639305691261197,528.0,0.11864406779661,132.0,0.11864406779661,307487.5,0.2069873078653237,168.8781778805601,0.2632062537967976,951.0,-0.0393939393939394,4365.0,-0.0151173285198555,1091.0,-0.0153429602888086,46.2,-1.3,5.0,0.0,0.0047730616912093,3.394183041039844e-05,336775.0,0.1819777134333595,166.94472227282358,0.2204102065645674,469500.0,0.3261775298354636,465250.0,0.2624652330235397,0.991287405175926,-0.0395584242523775,1.0020441460560567,0.0015970746470204,39.2,6.7,0.8211083168536439,-0.0904446107690179,8.964116686083603,-2.8856144025884247,193.0,0.269736842105263,0.0609884332281808,0.0316955039352515,0.3563481004527202,0.0343180787666264,0.0477738088351962,0.000524054769617,2022-03-23 17:53:25,0.980952380952381,4.904761904761905,1.003899289865858,123.47961265350052,1.0007327778760589,132.09672667963977,0.9995379478937568,99.95379478937568,-0.0190476190476189,0.2225704223118862,0.1194637854206759,0.1358385771519963
